,Epoch,nData,att_time,pur_time,clf_time,std_acc,att_acc,pur_acc_l,pur_acc_s,pur_acc_o,pur_acc_list_l,pur_acc_list_s,pur_acc_list_o,count_att,count_diff
480,49,100,1.6076510000000002,138.816274,0.58112,99.0,0.0,94.0,93.0,93.0,93.0,93.0,93.0,4,2
481,49,100,1.6076510000000002,138.816274,0.58112,99.0,0.0,94.0,93.0,93.0,96.0,94.0,91.0,4,2
482,49,100,1.6076510000000002,138.816274,0.58112,99.0,0.0,94.0,93.0,93.0,95.0,95.0,94.0,4,2
483,49,100,1.6076510000000002,138.816274,0.58112,99.0,0.0,94.0,93.0,93.0,96.0,95.0,94.0,4,2
484,49,100,1.6076510000000002,138.816274,0.58112,99.0,0.0,94.0,93.0,93.0,95.0,95.0,95.0,4,2
485,49,100,1.6076510000000002,138.816274,0.58112,99.0,0.0,94.0,93.0,93.0,94.0,94.0,94.0,4,2
486,49,100,1.6076510000000002,138.816274,0.58112,99.0,0.0,94.0,93.0,93.0,94.0,94.0,94.0,4,2
487,49,100,1.6076510000000002,138.816274,0.58112,99.0,0.0,94.0,93.0,93.0,94.0,92.0,93.0,4,2
488,49,100,1.6076510000000002,138.816274,0.58112,99.0,0.0,94.0,93.0,93.0,94.0,93.0,94.0,4,2
489,49,100,1.6076510000000002,138.816274,0.58112,99.0,0.0,94.0,93.0,93.0,94.0,93.0,93.0,4,2
490,50,100,1.623596,132.671752,0.221365,93.0,0.0,87.0,87.0,87.0,85.0,85.0,85.0,8,5
491,50,100,1.623596,132.671752,0.221365,93.0,0.0,87.0,87.0,87.0,86.0,86.0,89.0,8,5
492,50,100,1.623596,132.671752,0.221365,93.0,0.0,87.0,87.0,87.0,89.0,88.0,88.0,8,5
493,50,100,1.623596,132.671752,0.221365,93.0,0.0,87.0,87.0,87.0,87.0,87.0,87.0,8,5
494,50,100,1.623596,132.671752,0.221365,93.0,0.0,87.0,87.0,87.0,87.0,88.0,88.0,8,5
495,50,100,1.623596,132.671752,0.221365,93.0,0.0,87.0,87.0,87.0,87.0,88.0,87.0,8,5
496,50,100,1.623596,132.671752,0.221365,93.0,0.0,87.0,87.0,87.0,87.0,89.0,90.0,8,5
497,50,100,1.623596,132.671752,0.221365,93.0,0.0,87.0,87.0,87.0,86.0,88.0,87.0,8,5
498,50,100,1.623596,132.671752,0.221365,93.0,0.0,87.0,87.0,87.0,89.0,88.0,88.0,8,5
499,50,100,1.623596,132.671752,0.221365,93.0,0.0,87.0,87.0,87.0,87.0,87.0,87.0,8,5
500,51,100,0.659018,132.12538,0.590803,98.0,0.0,93.0,92.0,91.0,86.0,86.0,86.0,5,2
501,51,100,0.659018,132.12538,0.590803,98.0,0.0,93.0,92.0,91.0,89.0,88.0,86.0,5,2
502,51,100,0.659018,132.12538,0.590803,98.0,0.0,93.0,92.0,91.0,92.0,91.0,90.0,5,2
503,51,100,0.659018,132.12538,0.590803,98.0,0.0,93.0,92.0,91.0,92.0,91.0,89.0,5,2
504,51,100,0.659018,132.12538,0.590803,98.0,0.0,93.0,92.0,91.0,93.0,92.0,92.0,5,2
505,51,100,0.659018,132.12538,0.590803,98.0,0.0,93.0,92.0,91.0,93.0,93.0,92.0,5,2
506,51,100,0.659018,132.12538,0.590803,98.0,0.0,93.0,92.0,91.0,93.0,92.0,92.0,5,2
507,51,100,0.659018,132.12538,0.590803,98.0,0.0,93.0,92.0,91.0,93.0,92.0,91.0,5,2
508,51,100,0.659018,132.12538,0.590803,98.0,0.0,93.0,92.0,91.0,93.0,93.0,91.0,5,2
509,51,100,0.659018,132.12538,0.590803,98.0,0.0,93.0,92.0,91.0,93.0,92.0,91.0,5,2
510,52,100,1.6185450000000001,139.665565,0.586792,94.0,0.0,91.0,91.0,92.0,82.0,82.0,82.0,5,4
511,52,100,1.6185450000000001,139.665565,0.586792,94.0,0.0,91.0,91.0,92.0,87.0,87.0,82.0,5,4
512,52,100,1.6185450000000001,139.665565,0.586792,94.0,0.0,91.0,91.0,92.0,86.0,87.0,87.0,5,4
513,52,100,1.6185450000000001,139.665565,0.586792,94.0,0.0,91.0,91.0,92.0,91.0,90.0,91.0,5,4
514,52,100,1.6185450000000001,139.665565,0.586792,94.0,0.0,91.0,91.0,92.0,91.0,90.0,90.0,5,4
515,52,100,1.6185450000000001,139.665565,0.586792,94.0,0.0,91.0,91.0,92.0,90.0,90.0,90.0,5,4
516,52,100,1.6185450000000001,139.665565,0.586792,94.0,0.0,91.0,91.0,92.0,90.0,89.0,89.0,5,4
517,52,100,1.6185450000000001,139.665565,0.586792,94.0,0.0,91.0,91.0,92.0,90.0,89.0,90.0,5,4
518,52,100,1.6185450000000001,139.665565,0.586792,94.0,0.0,91.0,91.0,92.0,90.0,89.0,90.0,5,4
519,52,100,1.6185450000000001,139.665565,0.586792,94.0,0.0,91.0,91.0,92.0,91.0,91.0,92.0,5,4
520,53,100,1.612543,136.961996,0.221603,95.0,0.0,88.0,88.0,88.0,88.0,88.0,88.0,8,4
521,53,100,1.612543,136.961996,0.221603,95.0,0.0,88.0,88.0,88.0,87.0,85.0,86.0,8,4
522,53,100,1.612543,136.961996,0.221603,95.0,0.0,88.0,88.0,88.0,88.0,87.0,89.0,8,4
523,53,100,1.612543,136.961996,0.221603,95.0,0.0,88.0,88.0,88.0,88.0,89.0,88.0,8,4
524,53,100,1.612543,136.961996,0.221603,95.0,0.0,88.0,88.0,88.0,89.0,88.0,88.0,8,4
525,53,100,1.612543,136.961996,0.221603,95.0,0.0,88.0,88.0,88.0,89.0,89.0,89.0,8,4
526,53,100,1.612543,136.961996,0.221603,95.0,0.0,88.0,88.0,88.0,89.0,89.0,89.0,8,4
527,53,100,1.612543,136.961996,0.221603,95.0,0.0,88.0,88.0,88.0,88.0,88.0,88.0,8,4
528,53,100,1.612543,136.961996,0.221603,95.0,0.0,88.0,88.0,88.0,88.0,88.0,88.0,8,4
529,53,100,1.612543,136.961996,0.221603,95.0,0.0,88.0,88.0,88.0,88.0,88.0,88.0,8,4
530,54,100,0.66001,134.193677,0.583769,98.0,0.0,94.0,93.0,93.0,89.0,89.0,89.0,3,3
531,54,100,0.66001,134.193677,0.583769,98.0,0.0,94.0,93.0,93.0,88.0,88.0,88.0,3,3
532,54,100,0.66001,134.193677,0.583769,98.0,0.0,94.0,93.0,93.0,90.0,93.0,93.0,3,3
533,54,100,0.66001,134.193677,0.583769,98.0,0.0,94.0,93.0,93.0,91.0,93.0,90.0,3,3
534,54,100,0.66001,134.193677,0.583769,98.0,0.0,94.0,93.0,93.0,92.0,92.0,91.0,3,3
535,54,100,0.66001,134.193677,0.583769,98.0,0.0,94.0,93.0,93.0,91.0,92.0,91.0,3,3
536,54,100,0.66001,134.193677,0.583769,98.0,0.0,94.0,93.0,93.0,92.0,90.0,91.0,3,3
537,54,100,0.66001,134.193677,0.583769,98.0,0.0,94.0,93.0,93.0,94.0,94.0,93.0,3,3
538,54,100,0.66001,134.193677,0.583769,98.0,0.0,94.0,93.0,93.0,95.0,93.0,93.0,3,3
539,54,100,0.66001,134.193677,0.583769,98.0,0.0,94.0,93.0,93.0,94.0,93.0,93.0,3,3
540,55,100,1.608557,120.136312,0.266622,92.0,0.0,83.0,82.0,84.0,84.0,84.0,84.0,14,3
541,55,100,1.608557,120.136312,0.266622,92.0,0.0,83.0,82.0,84.0,83.0,83.0,82.0,14,3
542,55,100,1.608557,120.136312,0.266622,92.0,0.0,83.0,82.0,84.0,84.0,85.0,83.0,14,3
543,55,100,1.608557,120.136312,0.266622,92.0,0.0,83.0,82.0,84.0,83.0,85.0,85.0,14,3
544,55,100,1.608557,120.136312,0.266622,92.0,0.0,83.0,82.0,84.0,84.0,86.0,85.0,14,3
545,55,100,1.608557,120.136312,0.266622,92.0,0.0,83.0,82.0,84.0,86.0,86.0,86.0,14,3
546,55,100,1.608557,120.136312,0.266622,92.0,0.0,83.0,82.0,84.0,88.0,88.0,88.0,14,3
547,55,100,1.608557,120.136312,0.266622,92.0,0.0,83.0,82.0,84.0,86.0,87.0,87.0,14,3
548,55,100,1.608557,120.136312,0.266622,92.0,0.0,83.0,82.0,84.0,85.0,87.0,86.0,14,3
549,55,100,1.608557,120.136312,0.266622,92.0,0.0,83.0,82.0,84.0,83.0,82.0,84.0,14,3
550,56,100,0.741701,128.856511,0.221683,96.0,0.0,90.0,88.0,88.0,88.0,88.0,88.0,8,2
551,56,100,0.741701,128.856511,0.221683,96.0,0.0,90.0,88.0,88.0,87.0,87.0,85.0,8,2
552,56,100,0.741701,128.856511,0.221683,96.0,0.0,90.0,88.0,88.0,89.0,85.0,87.0,8,2
553,56,100,0.741701,128.856511,0.221683,96.0,0.0,90.0,88.0,88.0,87.0,87.0,85.0,8,2
554,56,100,0.741701,128.856511,0.221683,96.0,0.0,90.0,88.0,88.0,86.0,86.0,87.0,8,2
555,56,100,0.741701,128.856511,0.221683,96.0,0.0,90.0,88.0,88.0,86.0,86.0,85.0,8,2
556,56,100,0.741701,128.856511,0.221683,96.0,0.0,90.0,88.0,88.0,89.0,88.0,88.0,8,2
557,56,100,0.741701,128.856511,0.221683,96.0,0.0,90.0,88.0,88.0,89.0,89.0,88.0,8,2
558,56,100,0.741701,128.856511,0.221683,96.0,0.0,90.0,88.0,88.0,89.0,89.0,88.0,8,2
559,56,100,0.741701,128.856511,0.221683,96.0,0.0,90.0,88.0,88.0,90.0,88.0,88.0,8,2
560,57,100,0.658727,138.527353,0.58009,96.0,0.0,92.0,92.0,91.0,87.0,87.0,87.0,8,0
561,57,100,0.658727,138.527353,0.58009,96.0,0.0,92.0,92.0,91.0,88.0,88.0,86.0,8,0
562,57,100,0.658727,138.527353,0.58009,96.0,0.0,92.0,92.0,91.0,90.0,90.0,89.0,8,0
563,57,100,0.658727,138.527353,0.58009,96.0,0.0,92.0,92.0,91.0,90.0,89.0,89.0,8,0
564,57,100,0.658727,138.527353,0.58009,96.0,0.0,92.0,92.0,91.0,89.0,89.0,89.0,8,0
565,57,100,0.658727,138.527353,0.58009,96.0,0.0,92.0,92.0,91.0,90.0,89.0,88.0,8,0
566,57,100,0.658727,138.527353,0.58009,96.0,0.0,92.0,92.0,91.0,91.0,90.0,90.0,8,0
567,57,100,0.658727,138.527353,0.58009,96.0,0.0,92.0,92.0,91.0,91.0,91.0,90.0,8,0
568,57,100,0.658727,138.527353,0.58009,96.0,0.0,92.0,92.0,91.0,91.0,91.0,90.0,8,0
569,57,100,0.658727,138.527353,0.58009,96.0,0.0,92.0,92.0,91.0,92.0,92.0,91.0,8,0
570,58,100,1.621383,143.29174,0.588003,97.0,0.0,92.0,91.0,92.0,89.0,89.0,89.0,5,3
571,58,100,1.621383,143.29174,0.588003,97.0,0.0,92.0,91.0,92.0,93.0,92.0,92.0,5,3
572,58,100,1.621383,143.29174,0.588003,97.0,0.0,92.0,91.0,92.0,92.0,93.0,93.0,5,3
573,58,100,1.621383,143.29174,0.588003,97.0,0.0,92.0,91.0,92.0,93.0,92.0,93.0,5,3
574,58,100,1.621383,143.29174,0.588003,97.0,0.0,92.0,91.0,92.0,92.0,93.0,93.0,5,3
575,58,100,1.621383,143.29174,0.588003,97.0,0.0,92.0,91.0,92.0,92.0,91.0,92.0,5,3
576,58,100,1.621383,143.29174,0.588003,97.0,0.0,92.0,91.0,92.0,92.0,91.0,91.0,5,3
577,58,100,1.621383,143.29174,0.588003,97.0,0.0,92.0,91.0,92.0,92.0,91.0,91.0,5,3
578,58,100,1.621383,143.29174,0.588003,97.0,0.0,92.0,91.0,92.0,92.0,91.0,91.0,5,3
579,58,100,1.621383,143.29174,0.588003,97.0,0.0,92.0,91.0,92.0,92.0,91.0,92.0,5,3
580,59,100,0.658824,134.54449,0.579741,96.0,0.0,89.0,87.0,90.0,87.0,87.0,87.0,7,4
581,59,100,0.658824,134.54449,0.579741,96.0,0.0,89.0,87.0,90.0,86.0,85.0,86.0,7,4
582,59,100,0.658824,134.54449,0.579741,96.0,0.0,89.0,87.0,90.0,87.0,84.0,83.0,7,4
583,59,100,0.658824,134.54449,0.579741,96.0,0.0,89.0,87.0,90.0,87.0,88.0,88.0,7,4
584,59,100,0.658824,134.54449,0.579741,96.0,0.0,89.0,87.0,90.0,89.0,89.0,86.0,7,4
585,59,100,0.658824,134.54449,0.579741,96.0,0.0,89.0,87.0,90.0,88.0,88.0,90.0,7,4
586,59,100,0.658824,134.54449,0.579741,96.0,0.0,89.0,87.0,90.0,88.0,89.0,87.0,7,4
587,59,100,0.658824,134.54449,0.579741,96.0,0.0,89.0,87.0,90.0,88.0,88.0,91.0,7,4
588,59,100,0.658824,134.54449,0.579741,96.0,0.0,89.0,87.0,90.0,88.0,88.0,88.0,7,4
589,59,100,0.658824,134.54449,0.579741,96.0,0.0,89.0,87.0,90.0,89.0,87.0,90.0,7,4
590,60,100,1.614455,144.916487,0.587262,99.0,0.0,88.0,90.0,90.0,87.0,87.0,87.0,7,5
591,60,100,1.614455,144.916487,0.587262,99.0,0.0,88.0,90.0,90.0,88.0,89.0,88.0,7,5
592,60,100,1.614455,144.916487,0.587262,99.0,0.0,88.0,90.0,90.0,86.0,87.0,85.0,7,5
593,60,100,1.614455,144.916487,0.587262,99.0,0.0,88.0,90.0,90.0,87.0,89.0,86.0,7,5
594,60,100,1.614455,144.916487,0.587262,99.0,0.0,88.0,90.0,90.0,88.0,88.0,87.0,7,5
595,60,100,1.614455,144.916487,0.587262,99.0,0.0,88.0,90.0,90.0,89.0,89.0,87.0,7,5
596,60,100,1.614455,144.916487,0.587262,99.0,0.0,88.0,90.0,90.0,89.0,89.0,88.0,7,5
597,60,100,1.614455,144.916487,0.587262,99.0,0.0,88.0,90.0,90.0,89.0,89.0,89.0,7,5
598,60,100,1.614455,144.916487,0.587262,99.0,0.0,88.0,90.0,90.0,88.0,90.0,89.0,7,5
599,60,100,1.614455,144.916487,0.587262,99.0,0.0,88.0,90.0,90.0,88.0,90.0,90.0,7,5
600,61,100,1.610172,132.34118,0.301106,92.0,0.0,88.0,87.0,88.0,83.0,83.0,83.0,8,4
601,61,100,1.610172,132.34118,0.301106,92.0,0.0,88.0,87.0,88.0,84.0,84.0,86.0,8,4
602,61,100,1.610172,132.34118,0.301106,92.0,0.0,88.0,87.0,88.0,87.0,87.0,87.0,8,4
603,61,100,1.610172,132.34118,0.301106,92.0,0.0,88.0,87.0,88.0,87.0,87.0,88.0,8,4
604,61,100,1.610172,132.34118,0.301106,92.0,0.0,88.0,87.0,88.0,89.0,88.0,89.0,8,4
605,61,100,1.610172,132.34118,0.301106,92.0,0.0,88.0,87.0,88.0,89.0,89.0,89.0,8,4
606,61,100,1.610172,132.34118,0.301106,92.0,0.0,88.0,87.0,88.0,90.0,89.0,88.0,8,4
607,61,100,1.610172,132.34118,0.301106,92.0,0.0,88.0,87.0,88.0,89.0,88.0,88.0,8,4
608,61,100,1.610172,132.34118,0.301106,92.0,0.0,88.0,87.0,88.0,88.0,87.0,88.0,8,4
609,61,100,1.610172,132.34118,0.301106,92.0,0.0,88.0,87.0,88.0,88.0,87.0,88.0,8,4
610,62,100,1.610816,144.13365,0.580002,96.0,0.0,89.0,87.0,87.0,84.0,84.0,84.0,6,5
611,62,100,1.610816,144.13365,0.580002,96.0,0.0,89.0,87.0,87.0,87.0,88.0,85.0,6,5
612,62,100,1.610816,144.13365,0.580002,96.0,0.0,89.0,87.0,87.0,88.0,87.0,89.0,6,5
613,62,100,1.610816,144.13365,0.580002,96.0,0.0,89.0,87.0,87.0,87.0,86.0,87.0,6,5
614,62,100,1.610816,144.13365,0.580002,96.0,0.0,89.0,87.0,87.0,90.0,87.0,90.0,6,5
615,62,100,1.610816,144.13365,0.580002,96.0,0.0,89.0,87.0,87.0,88.0,88.0,89.0,6,5
616,62,100,1.610816,144.13365,0.580002,96.0,0.0,89.0,87.0,87.0,89.0,89.0,90.0,6,5
617,62,100,1.610816,144.13365,0.580002,96.0,0.0,89.0,87.0,87.0,89.0,90.0,89.0,6,5
618,62,100,1.610816,144.13365,0.580002,96.0,0.0,89.0,87.0,87.0,90.0,89.0,88.0,6,5
619,62,100,1.610816,144.13365,0.580002,96.0,0.0,89.0,87.0,87.0,89.0,87.0,87.0,6,5
620,63,100,1.621096,135.68315,0.225266,98.0,0.0,90.0,91.0,92.0,87.0,87.0,87.0,7,3
621,63,100,1.621096,135.68315,0.225266,98.0,0.0,90.0,91.0,92.0,89.0,89.0,88.0,7,3
622,63,100,1.621096,135.68315,0.225266,98.0,0.0,90.0,91.0,92.0,88.0,87.0,87.0,7,3
623,63,100,1.621096,135.68315,0.225266,98.0,0.0,90.0,91.0,92.0,89.0,89.0,89.0,7,3
624,63,100,1.621096,135.68315,0.225266,98.0,0.0,90.0,91.0,92.0,89.0,89.0,88.0,7,3
625,63,100,1.621096,135.68315,0.225266,98.0,0.0,90.0,91.0,92.0,90.0,90.0,91.0,7,3
626,63,100,1.621096,135.68315,0.225266,98.0,0.0,90.0,91.0,92.0,90.0,91.0,89.0,7,3
627,63,100,1.621096,135.68315,0.225266,98.0,0.0,90.0,91.0,92.0,91.0,92.0,91.0,7,3
628,63,100,1.621096,135.68315,0.225266,98.0,0.0,90.0,91.0,92.0,91.0,91.0,92.0,7,3
629,63,100,1.621096,135.68315,0.225266,98.0,0.0,90.0,91.0,92.0,90.0,91.0,92.0,7,3
630,64,100,0.820835,143.786127,0.57813,99.0,0.0,94.0,94.0,93.0,90.0,90.0,90.0,5,1
631,64,100,0.820835,143.786127,0.57813,99.0,0.0,94.0,94.0,93.0,91.0,91.0,92.0,5,1
632,64,100,0.820835,143.786127,0.57813,99.0,0.0,94.0,94.0,93.0,93.0,91.0,91.0,5,1
633,64,100,0.820835,143.786127,0.57813,99.0,0.0,94.0,94.0,93.0,93.0,93.0,91.0,5,1
634,64,100,0.820835,143.786127,0.57813,99.0,0.0,94.0,94.0,93.0,94.0,93.0,94.0,5,1
635,64,100,0.820835,143.786127,0.57813,99.0,0.0,94.0,94.0,93.0,94.0,92.0,92.0,5,1
636,64,100,0.820835,143.786127,0.57813,99.0,0.0,94.0,94.0,93.0,92.0,92.0,90.0,5,1
637,64,100,0.820835,143.786127,0.57813,99.0,0.0,94.0,94.0,93.0,93.0,92.0,91.0,5,1
638,64,100,0.820835,143.786127,0.57813,99.0,0.0,94.0,94.0,93.0,93.0,92.0,91.0,5,1
639,64,100,0.820835,143.786127,0.57813,99.0,0.0,94.0,94.0,93.0,94.0,94.0,93.0,5,1
640,65,100,1.604111,141.269709,0.221618,94.0,0.0,91.0,89.0,89.0,87.0,87.0,87.0,8,1
641,65,100,1.604111,141.269709,0.221618,94.0,0.0,91.0,89.0,89.0,85.0,87.0,86.0,8,1
642,65,100,1.604111,141.269709,0.221618,94.0,0.0,91.0,89.0,89.0,89.0,86.0,86.0,8,1
643,65,100,1.604111,141.269709,0.221618,94.0,0.0,91.0,89.0,89.0,88.0,88.0,87.0,8,1
644,65,100,1.604111,141.269709,0.221618,94.0,0.0,91.0,89.0,89.0,90.0,89.0,89.0,8,1
645,65,100,1.604111,141.269709,0.221618,94.0,0.0,91.0,89.0,89.0,90.0,89.0,87.0,8,1
646,65,100,1.604111,141.269709,0.221618,94.0,0.0,91.0,89.0,89.0,90.0,89.0,89.0,8,1
647,65,100,1.604111,141.269709,0.221618,94.0,0.0,91.0,89.0,89.0,90.0,90.0,89.0,8,1
648,65,100,1.604111,141.269709,0.221618,94.0,0.0,91.0,89.0,89.0,91.0,89.0,89.0,8,1
649,65,100,1.604111,141.269709,0.221618,94.0,0.0,91.0,89.0,89.0,91.0,89.0,89.0,8,1
650,66,100,0.65824,138.551091,0.587814,95.0,0.0,90.0,89.0,89.0,87.0,87.0,87.0,8,2
651,66,100,0.65824,138.551091,0.587814,95.0,0.0,90.0,89.0,89.0,89.0,89.0,88.0,8,2
652,66,100,0.65824,138.551091,0.587814,95.0,0.0,90.0,89.0,89.0,86.0,87.0,87.0,8,2
653,66,100,0.65824,138.551091,0.587814,95.0,0.0,90.0,89.0,89.0,88.0,89.0,88.0,8,2
654,66,100,0.65824,138.551091,0.587814,95.0,0.0,90.0,89.0,89.0,90.0,92.0,91.0,8,2
655,66,100,0.65824,138.551091,0.587814,95.0,0.0,90.0,89.0,89.0,91.0,91.0,90.0,8,2
656,66,100,0.65824,138.551091,0.587814,95.0,0.0,90.0,89.0,89.0,91.0,91.0,91.0,8,2
657,66,100,0.65824,138.551091,0.587814,95.0,0.0,90.0,89.0,89.0,91.0,90.0,89.0,8,2
658,66,100,0.65824,138.551091,0.587814,95.0,0.0,90.0,89.0,89.0,91.0,90.0,90.0,8,2
659,66,100,0.65824,138.551091,0.587814,95.0,0.0,90.0,89.0,89.0,90.0,89.0,89.0,8,2
660,67,100,1.621977,144.102843,0.582599,98.0,0.0,93.0,93.0,92.0,91.0,91.0,91.0,6,1
661,67,100,1.621977,144.102843,0.582599,98.0,0.0,93.0,93.0,92.0,88.0,88.0,89.0,6,1
662,67,100,1.621977,144.102843,0.582599,98.0,0.0,93.0,93.0,92.0,93.0,93.0,92.0,6,1
663,67,100,1.621977,144.102843,0.582599,98.0,0.0,93.0,93.0,92.0,93.0,93.0,93.0,6,1
664,67,100,1.621977,144.102843,0.582599,98.0,0.0,93.0,93.0,92.0,93.0,93.0,93.0,6,1
665,67,100,1.621977,144.102843,0.582599,98.0,0.0,93.0,93.0,92.0,93.0,93.0,90.0,6,1
666,67,100,1.621977,144.102843,0.582599,98.0,0.0,93.0,93.0,92.0,93.0,92.0,89.0,6,1
667,67,100,1.621977,144.102843,0.582599,98.0,0.0,93.0,93.0,92.0,93.0,92.0,89.0,6,1
668,67,100,1.621977,144.102843,0.582599,98.0,0.0,93.0,93.0,92.0,93.0,92.0,90.0,6,1
669,67,100,1.621977,144.102843,0.582599,98.0,0.0,93.0,93.0,92.0,93.0,93.0,92.0,6,1
670,68,100,0.662063,134.937627,0.581423,94.0,0.0,81.0,81.0,81.0,81.0,81.0,81.0,14,5
671,68,100,0.662063,134.937627,0.581423,94.0,0.0,81.0,81.0,81.0,82.0,83.0,83.0,14,5
672,68,100,0.662063,134.937627,0.581423,94.0,0.0,81.0,81.0,81.0,80.0,81.0,83.0,14,5
673,68,100,0.662063,134.937627,0.581423,94.0,0.0,81.0,81.0,81.0,82.0,81.0,81.0,14,5
674,68,100,0.662063,134.937627,0.581423,94.0,0.0,81.0,81.0,81.0,84.0,79.0,80.0,14,5
675,68,100,0.662063,134.937627,0.581423,94.0,0.0,81.0,81.0,81.0,84.0,83.0,82.0,14,5
676,68,100,0.662063,134.937627,0.581423,94.0,0.0,81.0,81.0,81.0,84.0,81.0,82.0,14,5
677,68,100,0.662063,134.937627,0.581423,94.0,0.0,81.0,81.0,81.0,81.0,81.0,83.0,14,5
678,68,100,0.662063,134.937627,0.581423,94.0,0.0,81.0,81.0,81.0,83.0,82.0,82.0,14,5
679,68,100,0.662063,134.937627,0.581423,94.0,0.0,81.0,81.0,81.0,81.0,81.0,81.0,14,5
680,69,100,1.605633,143.9027,0.579987,98.0,0.0,89.0,89.0,89.0,86.0,86.0,86.0,6,5
681,69,100,1.605633,143.9027,0.579987,98.0,0.0,89.0,89.0,89.0,87.0,86.0,89.0,6,5
682,69,100,1.605633,143.9027,0.579987,98.0,0.0,89.0,89.0,89.0,88.0,87.0,89.0,6,5
683,69,100,1.605633,143.9027,0.579987,98.0,0.0,89.0,89.0,89.0,89.0,89.0,88.0,6,5
684,69,100,1.605633,143.9027,0.579987,98.0,0.0,89.0,89.0,89.0,89.0,90.0,90.0,6,5
685,69,100,1.605633,143.9027,0.579987,98.0,0.0,89.0,89.0,89.0,89.0,89.0,89.0,6,5
686,69,100,1.605633,143.9027,0.579987,98.0,0.0,89.0,89.0,89.0,89.0,89.0,89.0,6,5
687,69,100,1.605633,143.9027,0.579987,98.0,0.0,89.0,89.0,89.0,89.0,89.0,89.0,6,5
688,69,100,1.605633,143.9027,0.579987,98.0,0.0,89.0,89.0,89.0,89.0,89.0,89.0,6,5
689,69,100,1.605633,143.9027,0.579987,98.0,0.0,89.0,89.0,89.0,89.0,89.0,89.0,6,5
690,70,100,1.611013,133.271964,0.582862,93.0,1.0,86.0,86.0,86.0,83.0,83.0,83.0,8,6
691,70,100,1.611013,133.271964,0.582862,93.0,1.0,86.0,86.0,86.0,86.0,86.0,84.0,8,6
692,70,100,1.611013,133.271964,0.582862,93.0,1.0,86.0,86.0,86.0,88.0,87.0,87.0,8,6
693,70,100,1.611013,133.271964,0.582862,93.0,1.0,86.0,86.0,86.0,87.0,85.0,85.0,8,6
694,70,100,1.611013,133.271964,0.582862,93.0,1.0,86.0,86.0,86.0,86.0,88.0,88.0,8,6
695,70,100,1.611013,133.271964,0.582862,93.0,1.0,86.0,86.0,86.0,86.0,87.0,86.0,8,6
696,70,100,1.611013,133.271964,0.582862,93.0,1.0,86.0,86.0,86.0,86.0,87.0,86.0,8,6
697,70,100,1.611013,133.271964,0.582862,93.0,1.0,86.0,86.0,86.0,85.0,86.0,83.0,8,6
698,70,100,1.611013,133.271964,0.582862,93.0,1.0,86.0,86.0,86.0,84.0,86.0,85.0,8,6
699,70,100,1.611013,133.271964,0.582862,93.0,1.0,86.0,86.0,86.0,86.0,86.0,86.0,8,6
700,71,100,1.62052,145.392245,0.582509,92.0,0.0,87.0,86.0,86.0,85.0,85.0,85.0,12,1
701,71,100,1.62052,145.392245,0.582509,92.0,0.0,87.0,86.0,86.0,85.0,85.0,87.0,12,1
702,71,100,1.62052,145.392245,0.582509,92.0,0.0,87.0,86.0,86.0,87.0,87.0,88.0,12,1
703,71,100,1.62052,145.392245,0.582509,92.0,0.0,87.0,86.0,86.0,86.0,87.0,87.0,12,1
704,71,100,1.62052,145.392245,0.582509,92.0,0.0,87.0,86.0,86.0,86.0,86.0,86.0,12,1
705,71,100,1.62052,145.392245,0.582509,92.0,0.0,87.0,86.0,86.0,87.0,86.0,87.0,12,1
706,71,100,1.62052,145.392245,0.582509,92.0,0.0,87.0,86.0,86.0,87.0,86.0,86.0,12,1
707,71,100,1.62052,145.392245,0.582509,92.0,0.0,87.0,86.0,86.0,87.0,86.0,86.0,12,1
708,71,100,1.62052,145.392245,0.582509,92.0,0.0,87.0,86.0,86.0,87.0,87.0,86.0,12,1
709,71,100,1.62052,145.392245,0.582509,92.0,0.0,87.0,86.0,86.0,87.0,86.0,86.0,12,1
710,72,100,1.600864,101.787574,0.220308,98.0,0.0,93.0,93.0,93.0,87.0,87.0,87.0,5,2
711,72,100,1.600864,101.787574,0.220308,98.0,0.0,93.0,93.0,93.0,90.0,88.0,89.0,5,2
712,72,100,1.600864,101.787574,0.220308,98.0,0.0,93.0,93.0,93.0,89.0,89.0,88.0,5,2
713,72,100,1.600864,101.787574,0.220308,98.0,0.0,93.0,93.0,93.0,90.0,91.0,90.0,5,2
714,72,100,1.600864,101.787574,0.220308,98.0,0.0,93.0,93.0,93.0,92.0,93.0,91.0,5,2
715,72,100,1.600864,101.787574,0.220308,98.0,0.0,93.0,93.0,93.0,94.0,93.0,92.0,5,2
716,72,100,1.600864,101.787574,0.220308,98.0,0.0,93.0,93.0,93.0,93.0,93.0,93.0,5,2
717,72,100,1.600864,101.787574,0.220308,98.0,0.0,93.0,93.0,93.0,93.0,92.0,93.0,5,2
718,72,100,1.600864,101.787574,0.220308,98.0,0.0,93.0,93.0,93.0,93.0,93.0,93.0,5,2
719,72,100,1.600864,101.787574,0.220308,98.0,0.0,93.0,93.0,93.0,93.0,93.0,93.0,5,2
720,73,100,0.658828,140.505808,0.58085,98.0,0.0,92.0,93.0,92.0,90.0,90.0,90.0,6,2
721,73,100,0.658828,140.505808,0.58085,98.0,0.0,92.0,93.0,92.0,90.0,90.0,89.0,6,2
